HS4,HS4 Description,Rank,Country of Origin,BaselineShare,BaselineSharePct,Old Tariff,Old TariffPct
8208,"Knives & Blades For Machines & Appliances, B Mt Pt",7,Switzerland,0.06314321100504644,6.314321100504644,0.1399091919354868,13.99091919354868
8208,"Knives & Blades For Machines & Appliances, B Mt Pt",8,Italy,0.0562274497414715,5.6227449741471505,0.0931919324375756,9.31919324375756
8208,"Knives & Blades For Machines & Appliances, B Mt Pt",9,United Kingdom,0.05437617452925565,5.437617452925565,0.0725650730940209,7.25650730940209
8208,"Knives & Blades For Machines & Appliances, B Mt Pt",10,India,0.053246441364936455,5.324644136493646,0.1745026917992745,17.45026917992745
8209,"Plates, Sticks Tips Etc F Tools Unmntd Of Cermets",1,Israel,0.20396676565108585,20.396676565108585,0.1273667040858022,12.73667040858022
8209,"Plates, Sticks Tips Etc F Tools Unmntd Of Cermets",2,Japan,0.16929521990838325,16.929521990838325,0.1099645184205862,10.99645184205862
8209,"Plates, Sticks Tips Etc F Tools Unmntd Of Cermets",3,Sweden,0.16631847150025825,16.631847150025823,0.1140405055218741,11.40405055218741
8209,"Plates, Sticks Tips Etc F Tools Unmntd Of Cermets",4,Germany,0.15791614664816755,15.791614664816755,0.1218649473454354,12.18649473454354
8209,"Plates, Sticks Tips Etc F Tools Unmntd Of Cermets",5,India,0.07307455894986493,7.307455894986494,0.2146144223829717,21.46144223829717
8209,"Plates, Sticks Tips Etc F Tools Unmntd Of Cermets",6,"Korea, South",0.06406830354603803,6.406830354603803,0.0865753892445411,8.65753892445411
8209,"Plates, Sticks Tips Etc F Tools Unmntd Of Cermets",7,China,0.06294760258642747,6.2947602586427465,0.5168117673882273,51.68117673882273
8209,"Plates, Sticks Tips Etc F Tools Unmntd Of Cermets",8,Thailand,0.03849315152186345,3.849315152186345,0.0457466851318831,4.57466851318831
8209,"Plates, Sticks Tips Etc F Tools Unmntd Of Cermets",9,Mexico,0.033597031939607204,3.3597031939607205,0.0037007952957382,0.37007952957382
8209,"Plates, Sticks Tips Etc F Tools Unmntd Of Cermets",10,Austria,0.0303227477483041,3.03227477483041,0.1205276087847982,12.05276087847982
8210,"Hnd-op Mech Appl 10kg Or Lss,fd/drk Prp/con/srv Pt",1,China,0.7395842251164997,73.95842251164997,0.5164276688435298,51.64276688435297
8210,"Hnd-op Mech Appl 10kg Or Lss,fd/drk Prp/con/srv Pt",2,Portugal,0.06948741347480826,6.948741347480826,0.0947432977647633,9.47432977647633
8210,"Hnd-op Mech Appl 10kg Or Lss,fd/drk Prp/con/srv Pt",3,Taiwan,0.04842125642904221,4.842125642904221,0.1181021003373423,11.81021003373423
8210,"Hnd-op Mech Appl 10kg Or Lss,fd/drk Prp/con/srv Pt",4,France,0.03994294878642422,3.9942948786424224,0.1128816420365706,11.28816420365706
8210,"Hnd-op Mech Appl 10kg Or Lss,fd/drk Prp/con/srv Pt",5,Italy,0.032077500308594194,3.2077500308594193,0.1077003447036234,10.77003447036234
8210,"Hnd-op Mech Appl 10kg Or Lss,fd/drk Prp/con/srv Pt",6,Colombia,0.023594756369815197,2.3594756369815197,0.0705009509957484,7.05009509957484
8210,"Hnd-op Mech Appl 10kg Or Lss,fd/drk Prp/con/srv Pt",7,United Kingdom,0.013631756797182953,1.3631756797182955,0.1023420438286015,10.23420438286015
8210,"Hnd-op Mech Appl 10kg Or Lss,fd/drk Prp/con/srv Pt",8,Czech Republic,0.013136976224974136,1.3136976224974137,0.0827804972304521,8.278049723045209
8210,"Hnd-op Mech Appl 10kg Or Lss,fd/drk Prp/con/srv Pt",9,Mexico,0.010105368732882019,1.0105368732882019,0.0015675747169792,0.15675747169791998
8210,"Hnd-op Mech Appl 10kg Or Lss,fd/drk Prp/con/srv Pt",10,Thailand,0.01001779775977709,1.001779775977709,0.141063685858944,14.1063685858944
8211,"Knives With Blades & Blades For Knives Nesoi, Bmpt",1,China,0.6359222340486346,63.59222340486346,0.3119365349534553,31.19365349534553
8211,"Knives With Blades & Blades For Knives Nesoi, Bmpt",2,Taiwan,0.08148923292497211,8.14892329249721,0.155092597593448,15.5092597593448
8211,"Knives With Blades & Blades For Knives Nesoi, Bmpt",3,Germany,0.06954199108489657,6.954199108489657,0.1278867947570024,12.78867947570024
8211,"Knives With Blades & Blades For Knives Nesoi, Bmpt",4,Japan,0.062146804464041715,6.214680446404172,0.1728877389872095,17.28877389872095
8211,"Knives With Blades & Blades For Knives Nesoi, Bmpt",5,Vietnam,0.055011352213723747,5.501135221372374,0.2392034361019509,23.92034361019509
8211,"Knives With Blades & Blades For Knives Nesoi, Bmpt",6,Switzerland,0.03616863874571532,3.616863874571532,0.1691179580463755,16.91179580463755
8211,"Knives With Blades & Blades For Knives Nesoi, Bmpt",7,India,0.020141591164766815,2.0141591164766814,0.207564053350369,20.756405335036902
8211,"Knives With Blades & Blades For Knives Nesoi, Bmpt",8,Mexico,0.01529043803889193,1.529043803889193,0.0086711495357028,0.8671149535702799
8211,"Knives With Blades & Blades For Knives Nesoi, Bmpt",9,France,0.012245578116770696,1.2245578116770695,0.1593505938566389,15.935059385663891
8211,"Knives With Blades & Blades For Knives Nesoi, Bmpt",10,Italy,0.0120421391975866,1.20421391975866,0.1429331044657189,14.29331044657189
8212,"Razors & Razor Blades (incl Blade Blanks), B Mt Pt",1,Mexico,0.40457519544912485,40.457519544912486,0.028444891299432,2.8444891299432
8212,"Razors & Razor Blades (incl Blade Blanks), B Mt Pt",2,Germany,0.19340115844689962,19.34011584468996,0.0866892539933427,8.668925399334269
8212,"Razors & Razor Blades (incl Blade Blanks), B Mt Pt",3,Greece,0.17404038496610277,17.404038496610276,0.0913630629684021,9.13630629684021
8212,"Razors & Razor Blades (incl Blade Blanks), B Mt Pt",4,China,0.09769016274139239,9.769016274139238,0.300111574386855,30.011157438685498
8212,"Razors & Razor Blades (incl Blade Blanks), B Mt Pt",5,Vietnam,0.04042114686028394,4.042114686028394,0.0978273267488363,9.782732674883631
8212,"Razors & Razor Blades (incl Blade Blanks), B Mt Pt",6,Poland,0.028558310213363084,2.8558310213363085,0.0708579472415967,7.085794724159671
8212,"Razors & Razor Blades (incl Blade Blanks), B Mt Pt",7,Israel,0.02824687477490573,2.8246874774905733,0.0909504417014956,9.09504417014956
8212,"Razors & Razor Blades (incl Blade Blanks), B Mt Pt",8,"Korea, South",0.012463634117756877,1.2463634117756877,0.0589773438243779,5.89773438243779
8212,"Razors & Razor Blades (incl Blade Blanks), B Mt Pt",9,Japan,0.011469934850372813,1.1469934850372814,0.0837507535341489,8.375075353414891
8212,"Razors & Razor Blades (incl Blade Blanks), B Mt Pt",10,Canada,0.00913319757979799,0.913319757979799,0.0128377374568263,1.2837737456826301
8213,"Scssrs,tlrs A Smlr Shrs, Blds A Oth Bs Mtl Pts",1,China,0.7847560022967461,78.47560022967461,0.2884341826312147,28.843418263121468
8213,"Scssrs,tlrs A Smlr Shrs, Blds A Oth Bs Mtl Pts",2,Taiwan,0.07089951769983886,7.0899517699838865,0.1405181726661001,14.051817266610009
8213,"Scssrs,tlrs A Smlr Shrs, Blds A Oth Bs Mtl Pts",3,Italy,0.03267963356542944,3.267963356542944,0.1045474759967741,10.45474759967741
8213,"Scssrs,tlrs A Smlr Shrs, Blds A Oth Bs Mtl Pts",4,Vietnam,0.03107054338310421,3.107054338310421,0.1685359845057924,16.85359845057924
8213,"Scssrs,tlrs A Smlr Shrs, Blds A Oth Bs Mtl Pts",5,Pakistan,0.02934531248372536,2.934531248372536,0.1059712105060473,10.59712105060473
8213,"Scssrs,tlrs A Smlr Shrs, Blds A Oth Bs Mtl Pts",6,Japan,0.028869536498374846,2.886953649837485,0.1059401753159738,10.59401753159738
8213,"Scssrs,tlrs A Smlr Shrs, Blds A Oth Bs Mtl Pts",7,Germany,0.010767086625149783,1.0767086625149782,0.1029447042903511,10.29447042903511
8213,"Scssrs,tlrs A Smlr Shrs, Blds A Oth Bs Mtl Pts",8,"Korea, South",0.00494558996617582,0.494558996617582,0.082559769304396,8.2559769304396
8213,"Scssrs,tlrs A Smlr Shrs, Blds A Oth Bs Mtl Pts",9,Brazil,0.0034126327956099053,0.3412632795609905,0.1694616881311961,16.946168813119613
8213,"Scssrs,tlrs A Smlr Shrs, Blds A Oth Bs Mtl Pts",10,Spain,0.0032541446858455887,0.32541446858455886,0.1089453625399322,10.89453625399322
8214,"Articles Of Cutlery Nesoi; Manicure Sets Etc, Bmpt",1,China,0.8322232382838739,83.22232382838739,0.2654129545976582,26.541295459765816
8214,"Articles Of Cutlery Nesoi; Manicure Sets Etc, Bmpt",2,Pakistan,0.0377792906976068,3.7779290697606798,0.0801572010509789,8.01572010509789
8214,"Articles Of Cutlery Nesoi; Manicure Sets Etc, Bmpt",3,Vietnam,0.03364539181935784,3.3645391819357844,0.1401250977732388,14.012509777323881
8214,"Articles Of Cutlery Nesoi; Manicure Sets Etc, Bmpt",4,"Korea, South",0.028340588480923926,2.8340588480923925,0.0898508639594541,8.98508639594541
8214,"Articles Of Cutlery Nesoi; Manicure Sets Etc, Bmpt",5,Germany,0.02313496696402568,2.313496696402568,0.1205627581236632,12.05627581236632
8214,"Articles Of Cutlery Nesoi; Manicure Sets Etc, Bmpt",6,India,0.014956074130806508,1.4956074130806507,0.1980641857485345,19.80641857485345
8214,"Articles Of Cutlery Nesoi; Manicure Sets Etc, Bmpt",7,Taiwan,0.01106401877296288,1.106401877296288,0.108238055833608,10.8238055833608
8214,"Articles Of Cutlery Nesoi; Manicure Sets Etc, Bmpt",8,Japan,0.010406253860618267,1.0406253860618266,0.1151453674089413,11.51453674089413
8214,"Articles Of Cutlery Nesoi; Manicure Sets Etc, Bmpt",9,Singapore,0.004474623064326322,0.4474623064326322,0.0537210157201652,5.37210157201652
8214,"Articles Of Cutlery Nesoi; Manicure Sets Etc, Bmpt",10,Italy,0.003975553925497851,0.39755539254978506,0.1043663195311173,10.43663195311173
8215,"Tableware Etc Of Base Metal, & Base Metal Parts",1,China,0.7234804988930736,72.34804988930736,0.2167285304965928,21.67285304965928
8215,"Tableware Etc Of Base Metal, & Base Metal Parts",2,Vietnam,0.15452583827005176,15.452583827005176,0.1592930749026483,15.92930749026483
8215,"Tableware Etc Of Base Metal, & Base Metal Parts",3,India,0.04773623164581531,4.773623164581531,0.1717339785085994,17.17339785085994
8215,"Tableware Etc Of Base Metal, & Base Metal Parts",4,Indonesia,0.0192447370449302,1.92447370449302,0.1907901393674411,19.07901393674411
8215,"Tableware Etc Of Base Metal, & Base Metal Parts",5,France,0.01679745062536216,1.679745062536216,0.1440496676243481,14.404966762434809
8215,"Tableware Etc Of Base Metal, & Base Metal Parts",6,Italy,0.015885798970507042,1.5885798970507041,0.1435710528148288,14.357105281482879
8215,"Tableware Etc Of Base Metal, & Base Metal Parts",7,Taiwan,0.008140329838056007,0.8140329838056006,0.1392461914296805,13.92461914296805
8215,"Tableware Etc Of Base Metal, & Base Metal Parts",8,Cambodia,0.005430192643718845,0.5430192643718845,0.2241436065207499,22.41436065207499
8215,"Tableware Etc Of Base Metal, & Base Metal Parts",9,Brazil,0.004880249824058502,0.4880249824058502,0.1595465715579479,15.954657155794791
8215,"Tableware Etc Of Base Metal, & Base Metal Parts",10,"Korea, South",0.0038786722444265017,0.38786722444265015,0.1220152560707836,12.201525607078361
8301,"Padlocks, Locks & Keys & Parts, Of Base Metal",1,Mexico,0.4231229307373357,42.31229307373357,0.0443071997026098,4.43071997026098
8301,"Padlocks, Locks & Keys & Parts, Of Base Metal",2,China,0.24372493718478727,24.372493718478726,0.3513303816575721,35.133038165757206
8301,"Padlocks, Locks & Keys & Parts, Of Base Metal",3,Canada,0.10678227452260075,10.678227452260074,0.0210406142494661,2.10406142494661
8301,"Padlocks, Locks & Keys & Parts, Of Base Metal",4,Taiwan,0.09803769707673138,9.803769707673137,0.1537559785457561,15.37559785457561
8301,"Padlocks, Locks & Keys & Parts, Of Base Metal",5,"Korea, South",0.0307480808420046,3.07480808420046,0.1246898317831074,12.46898317831074
8301,"Padlocks, Locks & Keys & Parts, Of Base Metal",6,Vietnam,0.030628662171417905,3.0628662171417904,0.1632168324654341,16.321683246543408
8301,"Padlocks, Locks & Keys & Parts, Of Base Metal",7,Dominican Republic,0.02012520318130491,2.012520318130491,0.0558574939255271,5.58574939255271
8301,"Padlocks, Locks & Keys & Parts, Of Base Metal",8,Germany,0.018719040517197874,1.8719040517197874,0.1354301409062905,13.543014090629049
8301,"Padlocks, Locks & Keys & Parts, Of Base Metal",9,Thailand,0.018031106435345612,1.8031106435345612,0.1856004196938317,18.56004196938317
8301,"Padlocks, Locks & Keys & Parts, Of Base Metal",10,Japan,0.010080067331274097,1.0080067331274096,0.14348404339543,14.348404339543
8302,"Hardware, Fixtures, Castors Etc & Parts, Base Metl",1,China,0.38309237684573505,38.3092376845735,0.4918513188278639,49.18513188278639
8302,"Hardware, Fixtures, Castors Etc & Parts, Base Metl",2,Mexico,0.14850215459576224,14.850215459576225,0.0772838001700683,7.728380017006831
8302,"Hardware, Fixtures, Castors Etc & Parts, Base Metl",3,Canada,0.11796892675438671,11.79689267543867,0.0874872460015697,8.748724600156969
8302,"Hardware, Fixtures, Castors Etc & Parts, Base Metl",4,Taiwan,0.11222647271827992,11.222647271827991,0.1714462794543373,17.14462794543373
8302,"Hardware, Fixtures, Castors Etc & Parts, Base Metl",5,"Korea, South",0.0548352191362956,5.48352191362956,0.1458204805264448,14.582048052644481
8302,"Hardware, Fixtures, Castors Etc & Parts, Base Metl",6,Japan,0.04963016791472948,4.963016791472948,0.1630478812713621,16.30478812713621
8302,"Hardware, Fixtures, Castors Etc & Parts, Base Metl",7,Vietnam,0.04388649037632596,4.388649037632596,0.1770295193301287,17.70295193301287
8302,"Hardware, Fixtures, Castors Etc & Parts, Base Metl",8,Germany,0.04136895236167847,4.136895236167847,0.1599257440511851,15.992574405118509
8302,"Hardware, Fixtures, Castors Etc & Parts, Base Metl",9,India,0.02903860461435625,2.9038604614356247,0.2008975250699091,20.08975250699091
8302,"Hardware, Fixtures, Castors Etc & Parts, Base Metl",10,Austria,0.01945063468245038,1.9450634682450378,0.1395832888340187,13.958328883401869
8303,"Safes, Cash Or Deed Boxes Etc A Prts, Base Metal",1,China,0.5745424018693128,57.45424018693128,0.4906757692900473,49.06757692900473
8303,"Safes, Cash Or Deed Boxes Etc A Prts, Base Metal",2,Mexico,0.22061429338315797,22.061429338315797,0.0009700505194349,0.09700505194349
8303,"Safes, Cash Or Deed Boxes Etc A Prts, Base Metal",3,Vietnam,0.12803800170260934,12.803800170260935,0.162443501357918,16.244350135791798
8303,"Safes, Cash Or Deed Boxes Etc A Prts, Base Metal",4,Slovenia,0.01631396204294936,1.6313962042949361,0.1075135308987092,10.75135308987092
8303,"Safes, Cash Or Deed Boxes Etc A Prts, Base Metal",5,"Korea, South",0.01392691912753323,1.392691912753323,0.083916953492898,8.391695349289801
8303,"Safes, Cash Or Deed Boxes Etc A Prts, Base Metal",6,Indonesia,0.01272965887068654,1.272965887068654,0.1297816359010017,12.97816359010017
8303,"Safes, Cash Or Deed Boxes Etc A Prts, Base Metal",7,Taiwan,0.009913668399606307,0.9913668399606307,0.1251721856697621,12.51721856697621
8303,"Safes, Cash Or Deed Boxes Etc A Prts, Base Metal",8,Canada,0.008950007490606517,0.8950007490606516,0.0065004110924376,0.65004110924376
8303,"Safes, Cash Or Deed Boxes Etc A Prts, Base Metal",9,United Kingdom,0.008693415762026898,0.8693415762026898,0.1217867580120888,12.178675801208879
8303,"Safes, Cash Or Deed Boxes Etc A Prts, Base Metal",10,India,0.006277671351511111,0.6277671351511112,0.2854623459036528,28.546234590365284
8304,"Office And Desk Equip A Prts, Of Base Metal",1,China,0.9514043146261447,95.14043146261447,0.2564550284469225,25.645502844692246
8304,"Office And Desk Equip A Prts, Of Base Metal",2,India,0.014278047842152846,1.4278047842152846,0.1921088938406642,19.21088938406642
8304,"Office And Desk Equip A Prts, Of Base Metal",3,Taiwan,0.009249223518114642,0.9249223518114642,0.1739110366441881,17.39110366441881
8304,"Office And Desk Equip A Prts, Of Base Metal",4,Thailand,0.00786209982881108,0.786209982881108,0.2209289916529569,22.09289916529569
8304,"Office And Desk Equip A Prts, Of Base Metal",5,United Kingdom,0.007558489923896243,0.7558489923896243,0.1176594406330387,11.76594406330387
8304,"Office And Desk Equip A Prts, Of Base Metal",6,France,0.0037242816572930085,0.3724281657293009,0.1111055620410312,11.11055620410312
8304,"Office And Desk Equip A Prts, Of Base Metal",7,Canada,0.0019143665731944837,0.19143665731944837,0.0557687916580586,5.57687916580586
8304,"Office And Desk Equip A Prts, Of Base Metal",8,Vietnam,0.0019006213467492785,0.19006213467492786,0.1340240376642946,13.40240376642946
8304,"Office And Desk Equip A Prts, Of Base Metal",9,Italy,0.0010727800701883683,0.10727800701883683,0.1148150754476089,11.48150754476089
8304,"Office And Desk Equip A Prts, Of Base Metal",10,Israel,0.0010357746134552594,0.10357746134552594,0.0389743589743589,3.89743589743589
8305,"Looseleaf Binder Etc Fittings, Paper Clips Etc Bmp",1,China,0.3960523137072595,39.60523137072595,0.2994230292125482,29.94230292125482
8305,"Looseleaf Binder Etc Fittings, Paper Clips Etc Bmp",2,"Korea, South",0.15977366622114084,15.977366622114083,0.1109916539279293,11.09916539279293
8305,"Looseleaf Binder Etc Fittings, Paper Clips Etc Bmp",3,Taiwan,0.09057562883743223,9.057562883743223,0.1674500590407853,16.745005904078532
8305,"Looseleaf Binder Etc Fittings, Paper Clips Etc Bmp",4,Oman,0.08311412003223509,8.31141200322351,0.2036031015503148,20.36031015503148
8305,"Looseleaf Binder Etc Fittings, Paper Clips Etc Bmp",5,Malaysia,0.06766146455755193,6.766146455755193,0.1396580318186902,13.965803181869019
8305,"Looseleaf Binder Etc Fittings, Paper Clips Etc Bmp",6,Thailand,0.0572926819008693,5.7292681900869304,0.1696330809432272,16.96330809432272
8305,"Looseleaf Binder Etc Fittings, Paper Clips Etc Bmp",7,Austria,0.04337808053212671,4.337808053212671,0.13799932844992,13.799932844992
8305,"Looseleaf Binder Etc Fittings, Paper Clips Etc Bmp",8,Vietnam,0.043301738566380685,4.330173856638068,0.146930137891062,14.6930137891062
8305,"Looseleaf Binder Etc Fittings, Paper Clips Etc Bmp",9,Japan,0.030042872566064516,3.004287256606452,0.1681105416956067,16.81105416956067
8305,"Looseleaf Binder Etc Fittings, Paper Clips Etc Bmp",10,Sweden,0.02880743307893916,2.880743307893916,0.105612288186953,10.5612288186953
8306,"Bells Etc (nonelec), Ornaments, Ph Frames Etc Bmpt",1,China,0.8097763599673724,80.97763599673723,0.204018175158369,20.4018175158369
8306,"Bells Etc (nonelec), Ornaments, Ph Frames Etc Bmpt",2,India,0.12398011367841098,12.398011367841098,0.2097271615948689,20.97271615948689
8306,"Bells Etc (nonelec), Ornaments, Ph Frames Etc Bmpt",3,Mexico,0.0151538858477408,1.51538858477408,0.0081159142813658,0.81159142813658
8306,"Bells Etc (nonelec), Ornaments, Ph Frames Etc Bmpt",4,Italy,0.010087179177385918,1.0087179177385919,0.1317676854083065,13.176768540830649
8306,"Bells Etc (nonelec), Ornaments, Ph Frames Etc Bmpt",5,Thailand,0.008187147430840898,0.8187147430840899,0.1086225125955362,10.86225125955362
8306,"Bells Etc (nonelec), Ornaments, Ph Frames Etc Bmpt",6,Taiwan,0.007736694860417595,0.7736694860417596,0.1512554165154077,15.12554165154077
8306,"Bells Etc (nonelec), Ornaments, Ph Frames Etc Bmpt",7,Vietnam,0.0068367079211301696,0.683670792113017,0.1409924696916987,14.09924696916987
8306,"Bells Etc (nonelec), Ornaments, Ph Frames Etc Bmpt",8,Canada,0.0064813111632171915,0.6481311163217192,0.0458984935372692,4.58984935372692
8306,"Bells Etc (nonelec), Ornaments, Ph Frames Etc Bmpt",9,Cambodia,0.006314940147666921,0.6314940147666921,0.1052536226331248,10.525362263312479
8306,"Bells Etc (nonelec), Ornaments, Ph Frames Etc Bmpt",10,United Kingdom,0.0054456598058169395,0.5445659805816939,0.0898332169573116,8.98332169573116
8307,Flexible Tubing Of Base Metal,1,China,0.297046576827089,29.704657682708902,0.5142674662788022,51.42674662788021
8307,Flexible Tubing Of Base Metal,2,"Korea, South",0.12800037841790254,12.800037841790255,0.105783409420757,10.5783409420757
8307,Flexible Tubing Of Base Metal,3,Mexico,0.12021961325266652,12.021961325266652,0.0136844539814659,1.36844539814659
8307,Flexible Tubing Of Base Metal,4,Israel,0.10417663590202517,10.417663590202517,0.0677826731391006,6.778267313910059
8307,Flexible Tubing Of Base Metal,5,India,0.08763090526490366,8.763090526490366,0.2253036599114738,22.53036599114738
8307,Flexible Tubing Of Base Metal,6,Canada,0.07147166137128556,7.147166137128556,0.040051299829087,4.0051299829086995
8307,Flexible Tubing Of Base Metal,7,Germany,0.05862676822194089,5.862676822194089,0.1317171804431694,13.171718044316941
8307,Flexible Tubing Of Base Metal,8,Taiwan,0.04869593388469909,4.869593388469909,0.1692548919866661,16.92548919866661
8307,Flexible Tubing Of Base Metal,9,Vietnam,0.04734024298599931,4.73402429859993,0.1587379389681114,15.87379389681114
8307,Flexible Tubing Of Base Metal,10,United Kingdom,0.036791283871488306,3.6791283871488307,0.1108835440237551,11.08835440237551
8308,"Clasps, Buckles, Hooks Etc, Beads & Spang, B Metal",1,China,0.32486839922060967,32.486839922060966,0.4836357168457286,48.36357168457286
8308,"Clasps, Buckles, Hooks Etc, Beads & Spang, B Metal",2,Taiwan,0.19182721249414286,19.182721249414286,0.1248601097125204,12.48601097125204
8308,"Clasps, Buckles, Hooks Etc, Beads & Spang, B Metal",3,Mexico,0.13965995918148236,13.965995918148236,0.0307022131849697,3.0702213184969698
8308,"Clasps, Buckles, Hooks Etc, Beads & Spang, B Metal",4,France,0.0835665198886136,8.35665198886136,0.101963954313464,10.1963954313464
8308,"Clasps, Buckles, Hooks Etc, Beads & Spang, B Metal",5,United Kingdom,0.060818370083380945,6.081837008338095,0.0882849171180042,8.82849171180042
8308,"Clasps, Buckles, Hooks Etc, Beads & Spang, B Metal",6,Austria,0.05333466637906889,5.333466637906889,0.1120712406763234,11.207124067632341
8308,"Clasps, Buckles, Hooks Etc, Beads & Spang, B Metal",7,"Korea, South",0.04409919933936597,4.409919933936597,0.0728712035543838,7.28712035543838
8308,"Clasps, Buckles, Hooks Etc, Beads & Spang, B Metal",8,Germany,0.039815413954548455,3.9815413954548453,0.0935233310701045,9.35233310701045
8308,"Clasps, Buckles, Hooks Etc, Beads & Spang, B Metal",9,Italy,0.03631374665467731,3.6313746654677312,0.1117270759850431,11.17270759850431
8308,"Clasps, Buckles, Hooks Etc, Beads & Spang, B Metal",10,India,0.025696512804109888,2.5696512804109886,0.2245174990622402,22.45174990622402
8309,"Stoppers, Caps & Lids, Seals Etc & Pts, Base Metal",1,Mexico,0.36048111069007754,36.04811106900775,0.0877717697822747,8.77717697822747
8309,"Stoppers, Caps & Lids, Seals Etc & Pts, Base Metal",2,Canada,0.1927539986117984,19.27539986117984,0.027778928689774,2.7778928689774
8309,"Stoppers, Caps & Lids, Seals Etc & Pts, Base Metal",3,China,0.14444270163398087,14.444270163398087,0.4996697725790635,49.96697725790635
8309,"Stoppers, Caps & Lids, Seals Etc & Pts, Base Metal",4,Spain,0.09243929433665062,9.24392943366506,0.0976205801967542,9.76205801967542
8309,"Stoppers, Caps & Lids, Seals Etc & Pts, Base Metal",5,Italy,0.05176018774479743,5.1760187744797435,0.1041458092246486,10.41458092246486
8309,"Stoppers, Caps & Lids, Seals Etc & Pts, Base Metal",6,Germany,0.03815384613584032,3.8153846135840324,0.1259390272670187,12.59390272670187
8309,"Stoppers, Caps & Lids, Seals Etc & Pts, Base Metal",7,India,0.03751281185471408,3.7512811854714077,0.1824566925475493,18.24566925475493
8309,"Stoppers, Caps & Lids, Seals Etc & Pts, Base Metal",8,France,0.03441216185963215,3.441216185963215,0.0878600550608538,8.78600550608538
8309,"Stoppers, Caps & Lids, Seals Etc & Pts, Base Metal",9,United Arab Emirates,0.028269590686224606,2.8269590686224606,0.1488039312952674,14.88039312952674
8309,"Stoppers, Caps & Lids, Seals Etc & Pts, Base Metal",10,Poland,0.01977429644628401,1.977429644628401,0.1286637981581523,12.866379815815229
8310,Sgn Plts Nos A Smbls Et Bm Excpt Of Hdg 9405,1,China,0.4138912674570003,41.389126745700025,0.4612388692061328,46.12388692061328
8310,Sgn Plts Nos A Smbls Et Bm Excpt Of Hdg 9405,2,Canada,0.18984572450691928,18.98457245069193,0.0129113160086741,1.29113160086741
8310,Sgn Plts Nos A Smbls Et Bm Excpt Of Hdg 9405,3,Mexico,0.1630117548185156,16.30117548185156,0.0167185610829522,1.6718561082952201
8310,Sgn Plts Nos A Smbls Et Bm Excpt Of Hdg 9405,4,"Korea, South",0.04843098067979137,4.8430980679791364,0.0549489419449669,5.494894194496689
8310,Sgn Plts Nos A Smbls Et Bm Excpt Of Hdg 9405,5,India,0.03801223329921952,3.8012233299219518,0.1236537861151604,12.36537861151604
8310,Sgn Plts Nos A Smbls Et Bm Excpt Of Hdg 9405,6,Italy,0.03336414185958317,3.3364141859583167,0.0897442563748079,8.97442563748079
8310,Sgn Plts Nos A Smbls Et Bm Excpt Of Hdg 9405,7,Taiwan,0.03316628678869212,3.316628678869212,0.0960875797723924,9.608757977239241
8310,Sgn Plts Nos A Smbls Et Bm Excpt Of Hdg 9405,8,Germany,0.03079124179007507,3.079124179007507,0.0618106648173685,6.18106648173685
8310,Sgn Plts Nos A Smbls Et Bm Excpt Of Hdg 9405,9,United Kingdom,0.025733558747414755,2.5733558747414755,0.0420383630978057,4.20383630978057
8310,Sgn Plts Nos A Smbls Et Bm Excpt Of Hdg 9405,10,Vietnam,0.023752810052788904,2.3752810052788904,0.1027717257612575,10.27717257612575
8311,"Wire, Rods Etc For Soldering Etc & Met Spray, Bmpt",1,Canada,0.1719559291285491,17.19559291285491,0.0250510314878781,2.50510314878781
8311,"Wire, Rods Etc For Soldering Etc & Met Spray, Bmpt",2,Japan,0.1329664676440099,13.296646764400991,0.0836789673547993,8.36789673547993
8311,"Wire, Rods Etc For Soldering Etc & Met Spray, Bmpt",3,"Korea, South",0.12075026688498518,12.075026688498518,0.0681771798044256,6.81771798044256
8311,"Wire, Rods Etc For Soldering Etc & Met Spray, Bmpt",4,Mexico,0.12066548452730727,12.066548452730727,0.0074502587207765,0.7450258720776499
8311,"Wire, Rods Etc For Soldering Etc & Met Spray, Bmpt",5,China,0.1071078313864753,10.71078313864753,0.3748686366091781,37.486863660917805
8311,"Wire, Rods Etc For Soldering Etc & Met Spray, Bmpt",6,Thailand,0.10136542298511737,10.136542298511737,0.0930185490648366,9.30185490648366
8311,"Wire, Rods Etc For Soldering Etc & Met Spray, Bmpt",7,Taiwan,0.09885608523048935,9.885608523048935,0.1090174612567511,10.90174612567511
8311,"Wire, Rods Etc For Soldering Etc & Met Spray, Bmpt",8,Vietnam,0.0506387867051672,5.06387867051672,0.0736072397243185,7.36072397243185
8311,"Wire, Rods Etc For Soldering Etc & Met Spray, Bmpt",9,Italy,0.049305231871259986,4.930523187125998,0.0784422696023448,7.844226960234479
8311,"Wire, Rods Etc For Soldering Etc & Met Spray, Bmpt",10,India,0.04638849363663943,4.638849363663943,0.1585390845002675,15.853908450026749
8401,Nuclear Reactors; Fuel Elem (n-i); Mach Isotop Sep,1,Germany,0.2528892253042988,25.28892253042988,0.0622167200806485,6.22167200806485
8401,Nuclear Reactors; Fuel Elem (n-i); Mach Isotop Sep,2,France,0.21724802371183224,21.724802371183223,0.117268626198834,11.7268626198834
8401,Nuclear Reactors; Fuel Elem (n-i); Mach Isotop Sep,3,Japan,0.18262039270231775,18.262039270231774,0.1072768258971031,10.72768258971031
